Month,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Credit_Mix,Credit_History_Age,Monthly_Balance
3,57,126862.9113,10,2,2.195576221,19,8,2,0,15.88098654,153606.5088
8,13,69147.41201,6,8,11.83043094,0,4,15,0,25.47701738,160510.755
4,68,135022.5383,7,3,13.09463919,25,13,5,1,49.94555462,144810.5284
2,6,164733.3496,14,2,16.69844097,5,24,18,1,27.02249864,159583.1746
6,38,184385.4607,3,3,29.41233494,20,7,11,1,21.77037672,166127.064
5,22,182775.3315,9,6,22.14322694,4,29,6,1,23.89764571,129756.8178
8,8,25751.61958,0,3,9.913472319,2,12,13,1,33.57572711,83117.42762
11,83,24635.22089,1,6,15.02576207,18,23,6,0,45.29104838,15898.77643
7,75,62517.20243,9,3,1.176647822,27,0,5,0,41.00837199,110594.5705
7,91,146734.4951,11,6,21.18221332,16,3,19,0,47.0932847,4802.77719
4,89,29090.83629,3,3,23.76218584,23,28,6,0,18.27920841,49649.6157
3,74,133624.9768,8,8,0.1744149277,1,3,12,1,18.79542574,45539.80919
11,48,182035.8785,12,10,9.347928472,3,29,13,1,14.60093071,195794.28
10,37,3840.205058,6,0,6.747425129,26,29,15,0,32.24737605,109327.002
8,50,26364.71721,5,5,22.50904258,13,9,17,1,45.17402468,12985.44389
2,36,136774.8357,11,0,11.92916944,7,4,19,1,47.17461973,155601.8793
5,69,21819.60027,7,3,27.48495442,18,15,15,0,17.63392764,172136.7231
10,34,196273.2067,8,10,6.696197142,3,6,9,0,25.86090547,116764.2619
6,97,32207.19104,0,6,29.88963665,13,5,4,0,20.27906355,146411.6323
4,25,197152.5776,2,8,9.713955096,14,12,9,0,42.70467463,19303.76612
11,50,112555.2263,7,10,19.44146237,11,2,15,0,30.9596976,88422.84612
6,81,180843.1301,13,0,2.97086503,19,13,14,1,49.70833386,15773.74761
2,44,67944.74741,10,7,4.63242491,18,16,4,0,42.95121591,42355.51024
11,62,159170.9921,12,14,26.92015812,13,17,11,0,47.0061255,90380.66446
1,0,52436.05958,9,10,3.964835889,19,8,10,0,42.96711763,30788.7038
3,21,136246.3606,13,1,28.13602881,16,12,6,0,47.1335864,136778.594
2,54,17730.81013,10,2,26.27608932,14,24,6,1,27.56013803,23766.47092
5,86,158101.7377,4,1,22.92605094,1,3,10,0,25.00546564,6071.525726
7,93,47687.26093,13,5,0.08310349569,9,12,17,0,40.41848866,139933.9915
4,83,137279.067,5,14,8.001083864,23,4,15,1,35.68985252,178153.4937
9,80,188152.5004,4,12,17.09416654,25,21,8,1,19.67051439,34396.64115
5,51,179935.5469,4,14,5.641677546,20,7,9,1,33.4518842,87771.63075
6,36,56160.94705,7,2,20.44283374,7,17,4,1,31.34937195,154243.1179
11,10,27279.12778,11,5,5.837301812,18,8,16,0,25.8765928,100170.4008
3,78,81074.86209,5,3,4.227177365,25,13,6,1,39.54696762,22503.31751
6,35,145048.484,4,4,25.17046884,5,13,6,0,24.58544415,11489.36941
2,81,73426.74284,14,13,21.76568389,28,27,5,0,11.44776123,17644.07741
3,51,123641.0308,2,0,2.957463232,28,7,13,1,46.98477958,172270.2612
5,93,127092.9356,2,5,11.55700429,18,28,10,0,11.50724813,25483.74542
4,24,198415.8498,14,0,6.074490491,21,12,15,1,19.78197792,172684.9611
1,1,186785.1116,12,2,26.81688882,4,1,8,0,29.67907766,185495.4385
2,92,118187.657,14,0,8.37272725,21,16,4,1,32.66441025,63356.84444
2,57,71680.01013,8,0,27.20268118,10,5,14,1,34.02627058,119130.049
6,35,120321.3167,2,3,29.03635988,21,16,7,0,47.12740739,48862.47806
9,55,19131.90193,4,13,25.0916852,29,11,6,1,22.38796241,150083.6871
11,15,57593.21396,0,0,19.88969727,18,9,5,0,34.68179759,51522.22029
11,22,32323.06239,13,10,21.56485367,14,15,6,1,45.15092874,146446.3379
9,71,57200.78657,12,0,12.74437253,27,6,5,1,35.85305867,94823.30858
2,8,177327.0748,3,10,22.27159922,12,21,14,1,36.85061496,198509.4575
7,94,40265.90644,5,7,11.9005247,24,12,3,1,26.72971459,186358.6404
1,1,134427.8082,3,9,3.12276098,28,0,7,0,22.86238034,14136.05591
3,83,81765.68668,9,8,27.65960539,21,29,5,1,31.03184515,174268.7004
9,8,103414.6559,2,2,5.932390355,25,2,19,0,14.26452923,118140.9517
4,9,102247.5643,4,3,29.46812177,3,0,2,0,25.30244473,118121.9228
2,65,65000.22967,5,6,26.02901379,19,14,17,1,34.53138358,108997.4436
5,30,92508.43219,7,4,11.54620772,2,1,11,0,13.91506482,107144.5324
6,2,47667.45863,14,5,18.93178329,6,14,18,1,25.41548586,170447.5736
6,65,176554.0876,12,2,12.83604604,8,23,2,0,44.71148815,188924.7276
11,31,17039.58687,4,1,15.03437536,21,15,4,0,25.5350895,30585.67602
3,97,139679.428,0,6,20.32954787,18,12,3,0,18.31001648,13581.51105
6,19,180748.0738,4,3,8.381182469,4,25,7,0,47.3637985,90135.74136
7,46,19928.8866,0,7,20.49258772,18,22,19,1,46.34334936,162301.3927
6,69,100156.1913,9,1,10.93134261,20,9,5,0,12.38334502,76158.26303
11,44,106973.7607,3,2,14.02097093,14,12,8,1,22.38981523,95400.80896
1,99,169259.2501,12,3,3.546782239,3,5,3,1,19.51142764,85871.2436
5,69,187829.4634,12,0,5.281545858,6,14,13,0,35.77109621,125203.3069
10,46,29401.07101,8,1,12.69227024,9,29,12,0,49.80207885,156005.9873
11,20,39954.60831,6,0,0.9861021847,24,16,0,0,32.88981449,182918.3453
6,88,171132.7742,5,5,21.24421701,8,7,2,1,26.14024036,58027.39858
8,70,47679.42889,8,0,25.82656642,13,4,5,1,13.01681438,25113.441
1,29,99957.1084,14,0,18.62345023,14,28,6,0,45.18008751,115924.6697
4,65,136683.8613,9,7,23.5245832,0,0,6,0,13.73425116,32612.28018
2,69,149379.1075,9,2,13.69397754,2,18,18,1,38.65243258,189091.2862
7,59,139537.4302,5,3,23.58779414,15,29,1,1,37.41934345,105243.7625
9,3,16495.18957,6,7,0.09288249216,5,29,15,0,32.1582335,163639.3744
1,2,124445.5058,0,10,28.8570941,27,4,11,1,14.53484242,199228.6632
1,16,164653.6753,8,11,25.10915784,16,18,4,0,29.75312048,6849.366756
2,70,166735.676,11,0,21.05967092,2,6,5,0,45.3639539,198554.6639
11,11,189547.3839,5,2,24.32775717,5,15,18,0,30.60282214,74343.14883
2,21,101649.3928,10,4,25.06829472,13,22,11,0,28.5788865,43907.19829
7,56,70133.36969,12,9,0.01405673195,27,15,10,0,13.29416662,111667.4815
10,13,29844.67387,12,8,28.67316629,7,26,18,1,32.45982202,171900.59
4,74,163945.9338,3,0,10.47449502,5,14,9,0,42.58199937,198279.1496
3,10,98182.32945,6,8,10.01210738,18,20,2,1,38.46042727,92401.44305
8,91,198101.3316,7,9,6.851633162,23,20,9,0,14.767506,172041.6676
10,79,73220.44268,14,7,4.747870893,12,24,6,1,45.41749986,152856.7235
1,4,109764.8958,8,9,20.58068156,26,19,10,1,12.98107196,180430.8373
9,45,7579.919633,1,0,14.11636897,22,7,18,1,21.6547202,193930.3779
11,76,65865.06303,3,14,2.228292947,3,23,11,0,49.40536792,138424.4216
10,49,151471.4296,5,12,18.01285114,17,12,2,0,39.0083066,57004.22528
8,15,168896.2894,9,12,18.85284535,11,24,16,0,28.14450495,24082.35154
7,50,152271.8041,13,8,29.06579903,4,9,9,1,43.72730194,99504.10715
6,33,132001.8397,8,6,23.06634241,26,27,1,1,11.32030049,111239.4283
4,78,159666.2234,3,7,9.129550112,4,23,3,0,23.83240889,5449.648952
4,69,161701.1192,7,4,23.14775918,22,20,18,1,29.42826275,5066.816879
9,6,94838.03828,13,4,25.01943784,0,15,13,1,20.43458583,143493.0405
10,40,51582.34343,7,6,28.03135323,29,19,9,1,31.33506642,128559.7297
9,33,114997.2869,5,14,21.03793966,25,23,2,1,33.00845524,179437.303
11,89,23116.08238,2,10,9.323327555,3,13,0,0,41.30825972,93917.67442
10,95,5768.915267,12,6,20.8883035,20,6,10,1,23.98974163,86483.98821
9,18,114877.6593,3,8,16.07145943,0,7,3,1,47.44158953,49928.52858
4,43,13275.6469,14,14,13.54699122,6,6,7,1,17.58236104,199227.1284
1,5,105001.6054,11,12,13.32724956,11,28,17,1,20.76695106,188192.2428
11,97,80648.89186,13,11,0.7714691729,22,0,9,1,16.6089879,179231.4479
3,4,180990.8939,13,9,23.50917975,29,22,5,0,13.83541069,57031.44129
4,15,196008.1973,2,1,6.224910239,1,22,17,1,24.46273202,32967.78369
1,43,70483.22155,12,0,9.32609761,5,26,18,0,31.98636457,134919.9041
9,0,141178.0072,9,10,8.151243017,25,20,16,0,41.08823238,29985.51767
7,47,192201.6597,7,0,17.23927853,24,19,0,0,17.02084735,138724.0585
1,96,192847.3495,11,2,4.36234624,5,6,7,0,17.16316589,109545.0951
9,39,121987.0607,0,0,12.67863123,12,13,3,1,37.98368587,191683.8144
11,79,16821.81663,1,12,22.41667325,9,17,9,0,37.39733231,8268.665821
2,91,108183.799,6,9,0.06402714833,16,8,18,0,49.17973996,135488.1848
3,57,39107.40729,1,10,29.94369746,18,5,14,0,30.1393197,275.0331442
5,51,173756.766,6,2,12.35354061,22,0,5,1,45.47059455,87455.13606
11,30,7812.105256,3,9,17.37512252,28,17,3,0,45.6063991,108070.4013
4,88,172992.467,4,13,22.08336786,5,25,12,0,28.13269148,12454.16237
9,60,101096.2172,1,13,24.79120943,27,14,16,1,49.18580235,93121.15115
6,87,110832.9956,9,14,24.00978801,16,28,18,0,49.5277858,184012.8151
6,0,92331.27905,1,4,9.388109642,1,2,10,1,13.89644924,18009.98275
5,49,115849.5803,8,1,16.78569421,23,14,13,0,48.47154666,161378.3979
7,0,62118.98962,10,2,1.156571832,17,4,18,1,27.00780981,183311.668
10,95,196682.4857,14,5,7.468237922,13,20,9,1,36.15645873,85738.58297
3,14,48739.09015,8,1,7.189833563,13,12,0,0,15.02486241,71349.77597
7,98,55783.00547,7,4,13.2338368,22,25,10,0,37.44500528,97225.41728
9,35,53002.28546,11,12,2.765224357,20,23,0,1,23.82411178,68512.42209
4,71,5217.685763,13,6,2.945699295,20,0,6,1,32.2104207,99710.00335
11,58,135023.7676,11,1,0.7527354317,27,15,6,1,21.92346208,180128.9424
6,12,145793.972,6,12,16.3141362,7,9,11,1,30.3386802,41494.48492
4,3,117862.7439,2,8,19.2479302,21,8,15,0,14.40028314,132380.7707
2,38,48741.43718,7,7,17.1361822,1,10,10,0,29.25760393,50000.56382
4,82,79905.24978,5,2,23.92483882,13,14,5,0,10.17588151,40207.86294
8,82,129007.1214,1,11,0.7684572697,13,13,13,1,12.22171392,153588.4498
1,21,11526.2879,0,6,13.9524752,17,9,19,0,20.43887403,23815.87368
2,64,156624.6594,9,1,14.53592839,24,18,16,1,28.00537243,170853.2366
8,81,24442.79766,1,13,25.24528796,11,20,10,1,41.00306045,101283.0107
4,82,125612.4291,6,1,25.89479101,22,15,9,0,34.55552926,98015.58254
6,74,57462.44735,4,4,22.24680837,23,16,5,1,33.69273921,148896.8187
2,78,109394.6417,5,6,23.604557,29,6,0,1,27.49250223,126673.8285
3,95,62301.04921,10,0,20.01263073,1,11,12,1,43.91726646,59952.05786
9,64,49006.82242,0,12,6.039459403,28,20,9,0,20.15887804,159968.2868
10,44,143505.644,5,10,3.065582711,2,16,11,1,41.89726195,154274.0601
11,98,163866.7995,3,12,24.35413735,22,8,2,0,33.6047996,147655.9064
7,36,199259.3863,2,9,20.08194472,16,5,14,0,20.20917591,52839.04695
11,40,32316.28515,5,0,1.093510782,18,10,17,0,33.06992846,95289.49066
9,67,82927.41214,13,5,25.27193403,9,22,5,0,13.34574168,16456.53659
1,5,24322.17935,6,6,17.58103767,9,27,15,1,40.56744406,98334.47465
8,23,135629.6017,11,12,4.52634135,16,26,19,1,39.97126422,1902.281153
4,36,20265.53222,14,4,1.342940556,3,25,1,1,35.02405318,102896.7451
3,78,73003.84771,10,7,22.15579681,27,17,12,1,29.96465211,167108.3526
10,47,111049.3958,6,14,15.40589766,5,10,9,1,40.14780483,180147.5253
5,22,71289.96527,9,2,18.80055019,18,28,12,0,36.49387297,172476.1387
11,73,20981.14732,7,1,8.286259744,7,28,13,0,49.78111557,78407.76426
8,10,35680.25312,9,13,22.73146602,25,22,15,1,23.17328596,147751.695
6,35,192575.028,0,11,1.256456026,28,2,14,1,30.28116553,163681.8385
7,85,131704.5625,4,9,15.12778106,29,11,5,1,23.75843881,189391.0806
3,96,171913.6224,12,5,21.9411042,1,27,6,1,16.09920218,45703.58356
11,93,193417.4834,7,2,11.8635617,24,25,0,1,28.34241478,182776.19
2,63,85353.53907,6,2,0.1894933126,4,21,10,0,22.99244639,193775.8902
2,69,155563.405,11,6,16.04410695,17,29,15,1,23.05190413,94053.7057
1,11,82955.52814,10,10,4.740270923,27,23,6,1,36.98598622,111802.8368
10,14,104907.7718,8,7,11.65969512,1,11,19,0,26.03713767,172828.0826
3,80,77091.18981,8,6,6.455478195,16,1,9,0,14.76849313,76448.59839
5,95,23384.17689,7,10,4.499135681,21,22,9,0,39.73637994,67469.8802
11,26,110039.8532,9,5,7.425477725,27,2,4,1,10.38486727,109010.2964
1,35,197718.4467,13,10,16.54869995,20,26,9,1,49.92797706,144145.8007
8,60,20060.84836,3,7,29.06779704,20,20,4,0,28.61405401,95563.33125
3,16,57871.37844,11,13,28.22620874,21,0,3,1,45.43659609,89589.00273
4,43,165369.4139,4,10,2.471344088,10,27,14,0,27.09694069,17001.05354
5,14,122510.8108,9,5,1.809520845,19,26,2,0,23.28364531,34459.26047
3,24,21995.02961,11,0,1.513333461,2,24,0,1,15.73121783,157030.6141
11,13,61141.75304,12,9,10.00604489,11,0,15,0,32.86133946,25570.07481
9,48,197054.1976,14,0,7.344596411,2,2,14,1,22.22589406,133688.9162
1,52,60061.21145,14,6,13.60630054,26,3,12,1,21.63620652,190792.2273
8,94,15699.65195,11,8,18.86108427,25,28,13,1,46.54350908,136750.1553
4,85,64306.03614,8,13,2.329240407,1,11,6,1,26.49645652,9436.459569
2,49,26088.37711,2,0,5.501392459,26,13,6,0,40.71161092,138242.3358
5,49,84198.44712,4,13,19.77375674,25,22,11,0,20.7440988,90817.36926
11,19,115912.4203,6,4,0.3323899407,20,24,2,0,32.08004605,113450.3411
8,98,92569.91389,1,9,4.227428909,24,10,10,0,26.803286,46419.15201
11,97,20578.56429,1,4,27.11353875,14,2,15,0,41.54446657,40617.76827
3,25,135842.2869,4,8,8.313869168,1,10,11,0,41.6097664,183030.8767
7,98,27333.59419,14,0,6.416827209,1,10,8,1,43.65035565,89926.28407
2,76,43227.15907,1,14,26.44494236,20,23,10,1,37.86638257,67137.87543
2,89,181299.7898,6,9,23.17904066,1,7,4,1,14.30692586,96179.40245
10,30,180557.0173,5,11,22.64282444,3,20,18,0,29.42912633,147528.1933
1,55,162682.9426,11,9,26.54470679,29,1,2,1,38.93881478,66688.37576
4,10,175481.3715,14,4,14.4173668,4,7,13,1,37.60298967,137512.62
6,3,183663.5582,7,8,19.24264548,12,10,0,0,35.89098223,184967.1785
4,53,176000.3824,8,5,6.695269723,2,11,16,0,49.16019777,169464.3664
4,48,67389.68402,0,11,26.76986657,13,19,18,1,20.12526581,154243.2467
4,49,71557.16164,10,4,2.158611001,24,6,9,0,39.1784015,51058.27121
6,68,1399.156227,8,3,4.583072074,19,3,18,1,27.62415638,84969.9462
7,55,28271.4933,12,10,19.04442181,12,5,17,1,21.7847864,7314.272041
5,66,18951.5889,1,9,20.09801709,10,23,10,1,24.1513304,146515.1801
9,54,94526.17501,0,11,14.82507822,1,28,14,0,24.36050772,58925.86871
1,65,107497.7571,7,12,24.009843,25,1,3,0,17.03056692,134262.2703
5,69,199849.7479,4,12,7.617482587,6,8,11,0,45.31695216,147385.9756
6,63,107859.7131,9,14,19.962256,21,13,6,1,34.44111163,129508.0075
4,46,185987.6615,5,8,16.21199354,12,27,11,0,21.67224406,25889.54868
4,18,109520.5381,7,14,19.47032183,1,1,0,1,32.24128733,2541.758976
7,54,172884.4161,5,1,18.93333197,2,9,5,1,26.39101255,135423.0404
4,76,137459.4232,13,1,15.33309887,24,13,12,0,30.70718813,131959.1837
10,79,127518.7419,12,10,4.230980714,17,18,9,0,36.9626267,10388.65784
4,99,103204.7915,8,8,25.51268651,0,15,12,1,28.29006005,84362.3757
8,10,157307.6203,11,14,6.620006298,17,13,17,0,36.35228921,132622.8452
5,95,192878.5167,2,13,18.31774831,27,3,14,0,14.23427448,153639.2772
3,7,99293.56549,2,6,27.42462043,22,26,3,0,39.58622906,171690.6747
10,76,103944.508,4,13,5.799215631,14,14,13,1,18.95607644,102990.3647
8,57,17356.57472,12,1,20.97603616,1,16,15,0,37.53201873,116810.3464
3,4,81656.34196,10,3,28.28731353,26,20,1,1,39.27590059,40842.8062
5,82,81910.15508,7,4,24.77058925,2,16,9,1,16.88938182,24684.94279
10,34,72413.18029,8,2,19.42790015,18,23,13,0,10.96180258,46416.77449
4,94,182817.848,1,6,25.98272098,6,19,4,0,42.16567154,27313.0056
7,14,164513.4026,13,0,7.208070746,5,29,10,1,34.66032974,152729.1322
4,68,90067.20255,14,4,24.45576223,14,11,19,1,47.47931714,125054.4614
8,67,116949.8591,2,12,25.31164111,20,21,13,0,46.1469556,75744.56088
10,11,171853.1195,10,14,0.2984499276,9,11,18,1,12.34830213,56612.69825
4,6,7415.929864,1,13,29.48216419,24,4,10,0,34.67950854,110963.3474
1,39,7210.809202,9,7,22.72888439,19,8,10,1,46.32615999,49360.34149
5,97,156886.8343,1,6,14.96945664,3,11,5,1,26.7610313,138709.6481
9,56,106774.6666,4,7,2.850633469,9,9,5,1,24.2205163,112201.4963
10,17,169264.6327,13,10,7.551758949,27,1,13,0,18.16940555,61524.88279
7,88,192087.3603,11,8,0.9490918694,26,28,10,1,16.69601089,119270.9023
9,80,136948.25,13,0,22.09146289,9,29,15,0,41.83525928,128391.1512
1,40,39308.48968,3,3,21.3117381,4,26,14,1,18.43585466,77787.21689
6,78,85369.4079,7,0,29.53187581,3,26,0,1,43.7835933,32314.05877
4,36,160222.7596,7,1,19.61537515,2,11,2,0,22.79170945,176924.8875
7,53,155080.0035,6,3,19.9429419,13,19,7,0,16.89382848,97065.35843
9,67,133886.8444,9,9,21.36356845,4,24,6,0,47.95060958,41930.33873
11,14,43400.28955,0,2,19.05778625,20,25,6,1,39.25116819,90321.20294
10,74,56362.64234,1,0,7.963811118,24,12,17,1,46.55488196,198657.4846
6,2,81349.01429,10,2,10.57761557,0,18,2,1,22.88260805,123224.8906
4,10,44796.20011,10,8,6.944089216,26,7,9,1,21.05340888,26971.14106
10,83,75958.72695,12,6,15.69189342,11,21,12,1,45.47615761,131772.9368
9,97,47416.81475,4,11,24.88770373,24,13,2,0,39.75388829,56273.97612
6,0,182338.4651,7,13,1.922543647,17,15,16,1,48.70582265,10447.42059
7,53,160127.325,12,4,24.0717072,0,14,18,0,22.10248115,193241.6454
5,63,6769.884497,8,2,13.90653873,27,9,4,1,49.85116128,186641.0982
5,69,165861.1924,14,14,4.156677469,5,25,8,0,48.66437143,120554.4796
7,15,108352.3178,10,2,25.40055909,2,26,7,1,13.01134945,15867.17294
7,82,194269.6228,4,11,20.46647083,14,26,13,1,40.42330206,188054.2607
8,75,46586.83698,4,9,12.2426757,25,12,1,0,32.65800505,13849.18584
9,26,90368.14157,10,14,6.792092808,13,2,16,1,29.13164405,129554.6759
11,13,158004.3343,11,3,25.94346973,11,21,15,1,37.63301678,182003.8189
9,50,192765.4847,14,11,17.73180524,16,13,7,0,40.63143153,152447.7092
9,41,21064.41728,13,11,12.51828743,12,15,14,1,17.36198148,22299.83021
2,2,197377.979,2,2,21.15512939,17,1,15,0,44.62944396,33790.76702
11,7,12691.26334,7,7,28.0730152,2,13,1,0,12.60335505,106763.1847
4,54,13765.75252,9,11,16.61794199,21,28,16,1,47.0698505,129936.7751
4,97,199583.1252,4,12,9.67253873,2,27,17,1,13.24138649,19911.96811
6,60,1646.325058,8,6,3.183172886,15,13,11,1,35.14114566,25152.02418
9,30,24733.07947,9,6,26.48118041,7,11,13,1,45.8191094,107031.4714
10,87,57073.3443,0,4,6.922980005,25,24,11,1,21.72501184,5122.929939
9,86,185282.7776,1,0,10.11579753,21,15,1,0,39.39180032,56970.71229
11,7,145372.7692,12,11,28.47123708,2,6,4,1,42.03316389,36713.51602
5,75,188513.0376,13,11,10.8305494,15,5,12,1,19.05010157,37594.46183
6,88,188531.2185,14,3,2.006641795,26,13,13,1,41.57198376,60202.68361
4,56,158731.9835,6,3,24.1527916,21,26,5,1,16.42800382,46127.04066
1,76,52160.93326,1,14,15.11429757,20,28,2,0,12.43664984,7259.943037
10,94,38215.6726,3,3,0.2825985883,1,23,9,0,10.38795348,170539.4702
3,64,180863.0302,4,5,17.37838336,1,20,6,1,14.38206265,16411.28882
10,31,163529.21,3,8,23.80825536,22,29,17,0,28.41604102,22426.28938
1,66,42597.42456,7,0,18.50080195,10,24,12,1,45.49928636,34935.67988
8,20,48363.69099,8,9,6.666501301,25,2,5,0,29.29246018,181255.6341
7,1,86016.43874,2,9,22.85396238,20,9,17,0,47.20712574,181995.2521
9,19,118568.2679,2,6,21.44057579,13,16,11,0,39.29887431,871.0583391
10,98,1971.88147,1,11,15.05030491,13,11,0,0,41.80902824,146188.6548
3,2,105890.305,10,9,13.14609035,8,29,0,1,13.32021409,25348.38045
4,80,103563.9472,2,0,5.067588058,20,16,16,1,26.4656168,131433.6269
9,90,50037.70051,11,10,10.2680628,15,25,11,0,39.88821738,191080.1275
3,63,188193.9825,4,11,13.15757328,25,13,12,0,42.67349386,147324.8321
4,37,161408.1871,1,6,18.61314294,13,7,8,0,27.10321795,66893.79241
7,69,105051.7782,7,10,10.0317738,13,2,17,0,12.20163546,89987.85504
2,75,149471.3572,1,11,1.83487204,0,9,10,0,24.12406986,142560.7406
2,83,113990.1254,2,14,9.657682509,1,23,14,1,32.30347066,107636.2405
9,56,41271.69315,5,14,21.8188746,19,20,15,0,15.29422456,133328.3261
5,11,36030.24299,9,4,21.16875933,13,2,6,0,11.08004475,53068.71673
9,29,48328.80153,13,0,11.15013743,3,22,9,0,18.11064064,104669.746
2,41,119519.4534,1,4,18.47525038,25,1,4,0,36.40532795,157513.5552
5,4,81436.83456,0,12,12.36015575,21,0,2,1,43.24894489,193682.3335
7,57,39455.62048,7,12,17.49444954,20,22,18,1,40.11853713,97967.71541
11,93,6562.159034,10,10,20.24351795,0,7,14,0,16.72825336,128153.6079
1,91,139970.0893,3,2,2.61309148,13,27,2,0,46.52828882,117897.6129
6,40,183420.8996,3,12,18.87754052,26,28,12,0,13.5001145,64300.96266
2,33,162187.8552,6,6,15.79642335,25,12,14,1,31.40724576,64627.47413
8,10,110624.7661,12,11,11.25980052,8,24,4,0,31.82779883,104624.9478
7,18,32112.58351,10,11,5.139684481,26,3,0,1,13.83933111,66479.47027
7,14,119409.9809,14,8,4.38450199,28,16,11,1,17.25307481,49479.03423
10,76,39899.36415,3,11,22.91366471,27,12,17,1,38.59531728,32311.44608
6,74,124732.4051,3,8,0.03584007595,0,23,12,0,16.59782037,190203.6464
10,0,179961.3349,9,14,6.891005711,11,20,1,1,37.46102909,136198.3498
5,12,21292.44711,9,12,24.35434819,22,4,6,0,14.59056662,149831.3171
6,22,163438.7001,10,12,24.52166283,15,21,0,1,29.46723242,69418.56846
2,28,155326.0408,7,7,0.0309874057,5,16,11,0,35.75296651,157951.7966
11,74,14227.4685,9,14,19.56291094,9,17,18,1,42.25611521,175611.2953
9,76,75111.8127,12,10,24.95851513,6,23,10,0,20.33007211,177616.765
11,22,122628.7274,5,13,27.11420321,19,6,14,1,32.12022877,41330.94378
8,27,131922.8674,5,14,29.22586681,27,3,5,1,29.50426983,61712.98738
8,16,190771.603,9,2,26.93797562,25,7,3,1,49.91916726,76752.08303
7,55,96528.97736,10,0,11.96583284,7,11,16,0,34.0669943,126714.13
10,73,41968.4106,2,9,9.516758641,11,21,0,0,41.38243842,48171.00398
9,18,55613.92418,0,4,9.676008587,23,29,7,0,23.61576653,64925.7746
7,4,139009.249,10,14,27.97586436,7,28,11,1,49.27152955,33445.85629
2,80,110922.4311,11,10,3.573951698,12,16,12,0,19.04511557,34076.76198
5,25,97655.75011,10,14,8.755695105,7,9,13,0,39.36809494,136215.505
10,50,21854.54609,0,13,29.91838957,28,3,16,0,23.73831668,147279.2105
9,83,110363.7437,11,6,5.154614525,15,23,3,0,11.05259572,168470.0509
10,12,71509.73154,14,9,21.50351998,7,17,16,1,16.11916479,83311.52723
7,45,52047.89398,12,14,21.40367438,10,28,0,0,39.49895255,175507.8876
4,77,64547.21015,5,0,8.171216319,4,1,9,0,34.60261179,198563.3865
5,63,184182.5828,11,14,7.915417944,12,28,7,1,33.43859216,155124.7666
8,92,57509.38274,11,3,4.56094667,5,2,15,1,28.50841645,159300.7364
11,65,175975.0895,8,4,2.330372451,16,12,16,0,34.29349924,117478.6982
3,71,104203.6848,4,9,17.1759456,14,10,7,1,17.46669393,91262.89879
2,65,3868.929826,8,10,5.397651222,24,28,16,0,26.71956989,189718.8898
6,5,99060.74744,14,1,12.35176132,1,21,11,0,45.39186939,27836.0777
11,90,53904.95626,4,9,4.586582574,15,3,17,0,40.20092868,154495.7723
5,50,40341.13221,14,10,27.0456545,7,20,17,1,13.97044121,100492.4353
9,76,87620.49932,6,14,18.84406509,27,27,4,1,20.06345914,116004.863
11,82,161341.3855,2,0,3.242129582,29,6,14,1,41.28470918,99624.55271
7,42,107979.0111,11,4,9.41903538,26,10,4,0,29.04736292,158307.1713
