Order Line ID,Order ID,Order Priority,CustomerID,Customer Segment,Product ID,Product Container,Profit,Quantity Ordered,Sales,Discount,Gross Unit Price,Shipping Cost,Ship Mode,Ship Date,Order Date
6442,90720,High,CUS_0xc21e,Corporativo,a61cdd459432cbe21e625b93bf9d49d5,Caja pequeña,1.94,7,19.58,1.02,3.04,1.49,Aéreo Regular,15-Apr-15,11-Apr-15
3488,49027,High,CUS_0x162f,Home Office,dc1efb15276bed4eef1bb5444b784400,Paquete pequeño,33.89,46,788.84,55.01,18.64,8.99,Aéreo Regular,13-Apr-15,11-Apr-15
199,89247,Critical,CUS_0x3df4,Negocio Pequeño,30d1785e40f0910ad77cb9b77977e6cb,Caja pequeña,16.67,6,392.77,14.32,69.64,8.99,Aéreo Urgente,14-Apr-15,11-Apr-15
8847,15907,High,CUS_0x63ea,Home Office,bf4d37b25c01c1ed9f6310a5b8b1c0e6,Bolsa de papel,-5.23,4,27.05,1.99,7.43,2.17,Aéreo Regular,13-Apr-15,11-Apr-15
8845,15907,High,CUS_0xbe9a,Home Office,40f75f523a749bcc67106c38296219d1,Caja jumbo,"-1,366.55",40,"2,029.90",76.37,51.26,54.11,Camión de reparto,14-Apr-15,11-Apr-15
202,89247,Critical,CUS_0x42e6,Negocio Pequeño,cced291a37103d347f24a3c23a0f6f49,Caja grande,-43.34,2,41.36,0.44,21.1,11.17,Aéreo Regular,13-Apr-15,11-Apr-15
8851,90852,High,CUS_0x7269,Home Office,7e67c0a0021577f190431839fb21d87b,Caja jumbo,-402.18,10,507.47,16.32,51.26,54.11,Camión de reparto,14-Apr-15,11-Apr-15
201,89247,Critical,CUS_0x4cb5,Negocio Pequeño,4e71b167ba50ab9efa6703e59f94a938,Caja pequeña,-49.08,10,61.56,2.95,6.84,8.73,Aéreo Regular,14-Apr-15,11-Apr-15
2853,17985,Medium,CUS_0x640f,Home Office,e301587729f821406cd811b92d6d167c,Paquete pequeño,-128.8,56,"1,154.09",75.19,22.16,3.3,Aéreo Regular,15-Apr-15,12-Apr-15
2852,17985,Medium,CUS_0x356c,Home Office,42a877f35aafebc7b1e4d5d0a7cc4688,Barril Jumbo,-177.06,4,463.8,17.64,117.12,30,Camión de reparto,14-Apr-15,12-Apr-15
2846,90979,Medium,CUS_0x7347,Home Office,f3004bc37dddf797b82a0d07d53e8d3b,Paquete pequeño,-128.8,14,288.52,16.03,22.16,3.3,Aéreo Regular,15-Apr-15,12-Apr-15
2979,26406,Not Specified,CUS_0xaa9e,Home Office,a5a23ac8ae34be12f5e7838562408fab,Caja pequeña,-129.75,45,183.46,13.59,4.48,5.41,Aéreo Regular,16-Apr-15,12-Apr-15
2845,90979,Medium,CUS_0x8f7f,Home Office,37f655f0390fc6f450ef38080b3133f5,Barril Jumbo,-177.06,1,115.95,3.29,117.12,30,Camión de reparto,14-Apr-15,12-Apr-15
2991,88110,Not Specified,CUS_0x6c00,Home Office,731bda81daf9862ea33f87ec43665125,Caja pequeña,-35.53,11,44.84,2.37,4.48,5.41,Aéreo Regular,16-Apr-15,12-Apr-15
8826,86449,Critical,CUS_0x8176,Corporativo,84fbcee63df565928957caa29af1d0cf,Bolsa de papel,12.6,5,19.35,0.47,3.99,0.71,Aéreo Regular,16-Apr-15,13-Apr-15
915,88688,Not Specified,CUS_0x54c0,Home Office,9e28c80b050e570eeba667c06f1ba674,Caja pequeña,21,11,33.11,0.19,3.04,0.5,Aéreo Regular,15-Apr-15,13-Apr-15
4447,89491,Low,CUS_0x5182,Negocio Pequeño,7bc1cf2ed37ddb025ffa98dd7e7ceeb2,Barril Jumbo,"1,460.90",10,"3,049.34",131.56,317.64,64.73,Camión de reparto,16-Apr-15,13-Apr-15
4446,89491,Low,CUS_0x8bcd,Negocio Pequeño,23894fdf3f843c8e30d629a4ae58377b,Caja pequeña,8.93,6,22.14,1.36,4.01,1.49,Aéreo Regular,19-Apr-15,13-Apr-15
910,4769,Not Specified,CUS_0x640f,Home Office,9cea0965ae68bff363b811907321293c,Caja pequeña,31.47,46,138.44,5.2,3.04,0.5,Aéreo Regular,15-Apr-15,13-Apr-15
6113,86704,Critical,CUS_0x308b,Home Office,31bb43843897bad1fd8c63c33e82bb88,Caja pequeña,-140.79,12,60.39,3.48,5.47,5.74,Aéreo Regular,16-Apr-15,13-Apr-15
7785,86457,Medium,CUS_0x51e0,Cliente,de5c7ca8811437663c4505ee9651d89b,Barril Jumbo,-83.74,10,"1,719.00",122.54,191,55.24,Camión de reparto,17-Apr-15,14-Apr-15
2761,87112,Critical,CUS_0x4534,Home Office,68e36d7a44f529b7e46b0d432a96f706,Caja jumbo,"1,113.42",6,"1,635.99",47.4,275.42,41.91,Camión de reparto,18-Apr-15,15-Apr-15
9167,90108,Not Specified,CUS_0x4e38,Negocio Pequeño,2839092ff7b48f9ab235d45456b6bb74,Caja pequeña,-1.28,13,195.67,9.45,16.54,1.39,Aéreo Regular,17-Apr-15,15-Apr-15
6435,90412,Low,CUS_0x22bf,Cliente,654986369bb7a815dce9e6a339916f0a,Caja jumbo,-307.38,13,"2,002.78",48.97,154.06,51.92,Camión de reparto,16-Apr-15,15-Apr-15
6434,90412,Low,CUS_0x4a83,Cliente,36f45f1d7c24bf80d9afa7bedc658e27,Bolsa de papel,-96.57,14,104.58,2.56,7.47,2.35,Aéreo Regular,20-Apr-15,15-Apr-15
9168,90108,Not Specified,CUS_0x2ad2,Negocio Pequeño,34e6d551aafdacbd15cbb067af9d58d8,Bolsa de papel,-14.53,6,18.24,0.14,3.04,0.7,Aéreo Regular,18-Apr-15,15-Apr-15
6792,86892,Medium,CUS_0x1cd5,Home Office,20fb9eb5d60dd9c5290b595bc305fcb9,Caja mediana,724.75,11,"1,135.93",76,113.48,5.81,Aéreo Regular,19-Apr-15,16-Apr-15
5905,90393,Medium,CUS_0x19b5,Corporativo,cd9596bd0ddaafd54a27dab112cb9613,Caja pequeña,681.03,9,"1,675.40",120.23,206.84,8.99,Aéreo Regular,19-Apr-15,16-Apr-15
6810,41157,Medium,CUS_0xbc57,Home Office,4d75e7cfa17e9014db786984ccb331a8,Caja mediana,"1,079.18",44,"4,543.74",338.8,113.48,5.81,Aéreo Regular,19-Apr-15,16-Apr-15
1621,91071,Low,CUS_0x3141,Home Office,a1dc1a61559c38c1eb62799308ec2fb0,Caja mediana,-11.26,5,54.42,3.18,11.96,6.12,Aéreo Regular,22-Apr-15,16-Apr-15
5904,90393,Medium,CUS_0x2fb8,Corporativo,4c293262f19401a482b126dacb4d7264,Caja pequeña,-34.55,11,43.58,2.14,4.17,5.13,Aéreo Regular,19-Apr-15,16-Apr-15
6685,89225,Low,CUS_0x4f2a,Corporativo,ccfc55207d1c81e1b8c432f538763f9e,Bolsa de papel,39.23,8,57.5,1.67,7.26,2,Aéreo Regular,27-Apr-15,17-Apr-15
2399,86360,Critical,CUS_0x815c,Home Office,597bdfad26505c05722d7b65e0d1e584,Caja pequeña,365.17,13,545.26,17.77,43.24,2.99,Aéreo Regular,18-Apr-15,17-Apr-15
4248,90798,Not Specified,CUS_0x60e8,Corporativo,15408b18cc87921fcf61e5f395451951,Caja pequeña,"1,035.07",9,"1,889.99",45.53,212.12,4.2,Aéreo Regular,21-Apr-15,17-Apr-15
2404,86360,Critical,CUS_0x6cb9,Home Office,f8df9413c84048e751368680d1374390,Caja pequeña,-79.57,4,198.21,7.54,52.16,19.99,Aéreo Regular,18-Apr-15,17-Apr-15
4244,90798,Not Specified,CUS_0x5f92,Corporativo,33af457065900c538ada384ead1d9342,Caja pequeña,-544.98,11,455.82,20.22,42.72,19.99,Aéreo Regular,20-Apr-15,17-Apr-15
4245,90798,Not Specified,CUS_0xbbe4,Corporativo,13403cdfda57a3e27d4ae8ba34865dd4,Caja pequeña,-36.06,11,45.74,3.06,4.52,5.68,Aéreo Regular,20-Apr-15,17-Apr-15
1211,88026,High,CUS_0x4cf1,Cliente,a61cdd459432cbe21e625b93bf9d49d5,Caja pequeña,100.98,13,521.17,23.06,42.2,7.12,Aéreo Regular,19-Apr-15,18-Apr-15
1204,13634,High,CUS_0xc254,Cliente,d51909dd7b594d7675b7aaf21881cdda,Caja pequeña,67.65,52,"2,084.68",112.8,42.2,7.12,Aéreo Regular,19-Apr-15,18-Apr-15
1205,13634,High,CUS_0x438b,Cliente,1fd68d530e5df65beb450e3f239e7164,Caja pequeña,-71.46,30,169.63,8.41,5.89,5.3,Aéreo Regular,20-Apr-15,18-Apr-15
1212,88026,High,CUS_0x2312,Cliente,891ed933924291c44a32db2a11229e2d,Caja pequeña,-53.73,8,45.24,1.8,5.89,5.3,Aéreo Regular,20-Apr-15,18-Apr-15
4143,87494,Not Specified,CUS_0x8c47,Negocio Pequeño,c96b315202b7540415338d8aa72bfb4e,Caja pequeña,-30.51,2,38.38,2.08,21.09,4,Aéreo Regular,21-Apr-15,18-Apr-15
5775,88408,Not Specified,CUS_0x242a,Corporativo,1e8a8f2b7d83c1860a099000b9f0a1a7,Bolsa de papel,22.21,12,31.24,1.12,2.74,2.4,Aéreo Urgente,21-Apr-15,19-Apr-15
2854,41026,Medium,CUS_0x34f2,Home Office,0265b05a487d9040603b9163c8e32908,Barril Jumbo,-272.23,9,769.26,60.55,94.97,42,Camión de reparto,21-Apr-15,19-Apr-15
2855,41026,Medium,CUS_0x553,Home Office,a31123345d8a2c74d57d3be7ee868229,Bolsa de papel,-31.98,21,62.56,4.92,3.31,1.92,Aéreo Urgente,20-Apr-15,19-Apr-15
2847,90980,Medium,CUS_0x1567,Home Office,b1d50369ecff533a6a3d39c1587c4297,Barril Jumbo,-272.23,2,170.95,11.81,94.97,42,Camión de reparto,21-Apr-15,19-Apr-15
2848,90980,Medium,CUS_0xb7d8,Home Office,7161795dcc4d540369e57c1a02dcee43,Bolsa de papel,-31.98,5,14.9,1.03,3.31,1.92,Aéreo Urgente,20-Apr-15,19-Apr-15
5573,91463,Medium,CUS_0x9d23,Home Office,5b25a13b995f0396288bb0390f1412a5,Caja pequeña,258.96,7,397.55,9.72,58.55,14.3,Aéreo Urgente,22-Apr-15,20-Apr-15
6424,91290,Low,CUS_0x58b2,Corporativo,47ce730be1b057137ae35b758e37401b,Caja pequeña,39.27,12,61.54,1.16,5.18,0.5,Aéreo Regular,23-Apr-15,20-Apr-15
5031,86853,Low,CUS_0x6985,Corporativo,021a2a1bc1cef643547cb3c6921145c5,Caja jumbo,100.95,3,923.8,54.63,338.39,29.2,Camión de reparto,23-Apr-15,20-Apr-15
2657,89622,High,CUS_0x3537,Negocio Pequeño,5b10524ac45aacb77298bdddedbf9e69,Caja pequeña,-18.77,11,"1,859.16",116.5,185.73,8.99,Aéreo Regular,23-Apr-15,20-Apr-15
5030,86853,Low,CUS_0x7fa8,Corporativo,20d9308d1b9bdc414dab72c503b7599b,Caja pequeña,-5.01,5,138.91,5.07,28.94,19.46,Aéreo Regular,28-Apr-15,20-Apr-15
6933,87919,Medium,CUS_0x7ba9,Home Office,26744a5bbff18594f38dacceef49de63,Caja grande,-126.61,7,702.01,18.24,101.3,35,Aéreo Regular,23-Apr-15,20-Apr-15
6932,87919,Medium,CUS_0x2dd5,Home Office,107caff872c1e1e1a7598bfa8a78b1dd,Caja pequeña,-23.66,12,80.37,3.54,7.05,6.93,Aéreo Urgente,22-Apr-15,20-Apr-15
6423,91290,Low,CUS_0x5376,Corporativo,3f50e5935da4c29cc3250fd584fd08e0,Caja pequeña,-55.15,6,127.53,4.13,22.14,4,Aéreo Regular,26-Apr-15,20-Apr-15
2004,91203,High,CUS_0x1ed6,Corporativo,bfdade4a07631a3cd33bc015cf5dcf4b,Caja pequeña,-15.62,7,19.79,0.81,3.04,0.99,Aéreo Regular,23-Apr-15,20-Apr-15
8762,86495,Medium,CUS_0x6b4d,Negocio Pequeño,74b74a388104de0a4a23f7b9765bace8,Caja pequeña,44.44,3,62.64,1.01,21.09,10.49,Aéreo Regular,23-Apr-15,21-Apr-15
8761,86495,Medium,CUS_0x316e,Negocio Pequeño,b2fae59672b954c9cc9e79c5fabc7dbe,Caja pequeña,59.8,13,192.23,10.92,16.43,1.39,Aéreo Regular,24-Apr-15,21-Apr-15
1353,90029,Not Specified,CUS_0x4f0d,Home Office,513d8bb4d8165a6af372b16c18099341,Caja jumbo,590.42,14,"3,078.36",101.33,224.37,52.2,Camión de reparto,23-Apr-15,21-Apr-15
2179,90274,Not Specified,CUS_0x2877,Corporativo,810651b31eb8c86a62d4f0fbc0ae8c6a,Paquete pequeño,21.94,12,353.05,23.3,32.69,8.99,Aéreo Regular,25-Apr-15,21-Apr-15
6467,86657,Critical,CUS_0x77fe,Negocio Pequeño,956e4f47da46fec88e5d84d6ad08fceb,Barril Jumbo,"2,164.42",12,"3,431.64",87.52,285.97,28.06,Camión de reparto,26-Apr-15,22-Apr-15
5417,88806,Low,CUS_0xe7e,Home Office,fc9503672389fb9b2c854e19780b5572,Caja pequeña,157.85,12,404.95,26.41,36.68,8.22,Aéreo Regular,28-Apr-15,22-Apr-15
6474,33287,Critical,CUS_0x9595,Negocio Pequeño,93bde65103c093882101f693ca6ac73e,Barril Jumbo,"3,777.04",49,"14,012.53",469.04,285.97,28.06,Camión de reparto,26-Apr-15,22-Apr-15
5425,88806,Low,CUS_0x8c47,Home Office,1dc1658cd144b5f315e4d027820f6bf2,Caja grande,24.81,14,692.94,46.4,53.8,22.24,Aéreo Regular,27-Apr-15,22-Apr-15
7251,24486,Medium,CUS_0x311a,Cliente,e3744e4cf83fe526ac3a484d3bb39fe6,Bolsa de papel,-0.06,16,29.76,0.99,1.86,0.7,Aéreo Regular,24-Apr-15,22-Apr-15
3625,91333,Not Specified,CUS_0x5857,Corporativo,93d2a665fbf3e0e4d55adb1dbdc9c996,Caja mediana,-10.47,5,110.8,1.27,22.16,4.81,Aéreo Urgente,25-Apr-15,22-Apr-15
6076,89158,Not Specified,CUS_0x3e76,Corporativo,c6b62cb4049da9fb50137fb6fd2f02c0,Bolsa de papel,-31.42,13,46.22,3.31,3.95,0.94,Aéreo Regular,26-Apr-15,22-Apr-15
6075,89158,Not Specified,CUS_0xa857,Corporativo,292652263bad99da607bab461974653a,Caja pequeña,-86.71,12,88.08,3.12,7.49,6.05,Aéreo Urgente,25-Apr-15,22-Apr-15
7250,24486,Medium,CUS_0x5d4c,Cliente,f812de2d267e34b19a64ef6dbbd923eb,Paquete pequeño,-30.55,3,24.94,1.17,8.57,2.83,Aéreo Regular,24-Apr-15,22-Apr-15
403,89527,Medium,CUS_0x3279,Cliente,143c1300011d431ec3dbeb805626f5d0,Caja pequeña,38.46,13,90.16,2.51,7.15,6.18,Aéreo Regular,26-Apr-15,23-Apr-15
6669,89226,Low,CUS_0x1676,Corporativo,c2614effe586014c6ae581cb041abad1,Paquete pequeño,-20.91,10,106.82,4.04,10.79,4.68,Aéreo Regular,29-Apr-15,23-Apr-15
2114,89913,Medium,CUS_0x9fcc,Cliente,7183b8f17102eac16674f93e9806284c,Caja pequeña,-179.2,3,401.33,29.82,148.64,19.99,Aéreo Urgente,26-Apr-15,23-Apr-15
6704,88716,High,CUS_0xb5ea,Corporativo,6bc11890a02b2507d7a623548d235b71,Caja pequeña,-60.68,7,65.02,4.6,10.32,1.39,Aéreo Regular,25-Apr-15,23-Apr-15
280,88209,High,CUS_0x755b,Cliente,8960bf0f49a504930978882dda88eca3,Barril Jumbo,"1,023.34",13,"1,815.91",111.14,153.5,17.85,Camión de reparto,27-Apr-15,24-Apr-15
293,16710,High,CUS_0x8091,Cliente,17d348fe7abb7a5abb062e79451d52ff,Barril Jumbo,"1,256.78",53,"7,403.31",549.76,153.5,17.85,Camión de reparto,27-Apr-15,24-Apr-15
4590,90792,Not Specified,CUS_0x1c89,Corporativo,aadda199a2067520e8467211991d6a81,Barril Jumbo,72.36,3,469.08,21.71,168.13,60,Camión de reparto,26-Apr-15,24-Apr-15
4608,43398,Not Specified,CUS_0x22f7,Corporativo,c2c7f5ca6ecea0fe04bc92dcb19a16dc,Barril Jumbo,-187.41,11,"1,719.97",112.29,168.13,60,Camión de reparto,26-Apr-15,25-Apr-15
6673,89227,Critical,CUS_0xb04b,Corporativo,ae10cfc6dcfde5ca02f1094d4b5f8d73,Bolsa de papel,40.12,6,56.59,3.98,10.48,1.09,Aéreo Urgente,27-Apr-15,25-Apr-15
4818,89862,Not Specified,CUS_0x138f,Corporativo,fc6a1b2ea5d44151610f39c6c5bb7111,Barril Jumbo,202.45,8,"1,390.48",90.39,191,30,Camión de reparto,28-Apr-15,25-Apr-15
5777,88409,Not Specified,CUS_0x1bb0,Corporativo,3b8b9ea363ae7522247700d705fe3043,Caja pequeña,-14.05,11,168.49,4.59,15.63,13.32,Aéreo Urgente,27-Apr-15,25-Apr-15
7252,2947,Critical,CUS_0xbc7f,Cliente,fb5d1e9c1630d2575571f4f219b277b8,Caja pequeña,-28.07,9,58.48,3.27,6.84,6.81,Aéreo Regular,28-Apr-15,25-Apr-15
7238,87508,Critical,CUS_0x1b07,Cliente,d431b7492c14eb01fa8e1c0d58150e05,Caja pequeña,-28.07,2,13,0.62,6.84,6.81,Aéreo Regular,28-Apr-15,25-Apr-15
5778,88409,Not Specified,CUS_0x1765,Corporativo,4c69d11017e75e7aa2802b3afeecdd1b,Caja pequeña,-29.25,6,37.1,1.01,6.31,5.2,Aéreo Regular,28-Apr-15,25-Apr-15
4693,25697,Low,CUS_0xa969,Cliente,cbe412498249df069110e273f3e48e92,Paquete pequeño,-48.19,52,455.07,18.99,8.93,3.62,Aéreo Regular,27-Apr-15,26-Apr-15
4716,87250,Low,CUS_0x7cc4,Cliente,eff6fc4b196557169800ed877bf57b0a,Paquete pequeño,-36.23,13,113.77,2.5,8.93,3.62,Aéreo Regular,27-Apr-15,26-Apr-15
3981,85885,High,CUS_0x18be,Home Office,f338b59f947f80a1ed2c21b6a72d64a0,Caja mediana,54.4,1,77.21,4.92,83.92,48.2,Aéreo Regular,1-May-15,28-Apr-15
4137,87495,Low,CUS_0x6d1a,Negocio Pequeño,2a916f9f12bab69faab29a7d14e62f7d,Caja pequeña,-23.09,8,501.41,32.67,69.64,5.63,Aéreo Urgente,29-Apr-15,28-Apr-15
6768,88999,Not Specified,CUS_0xb820,Corporativo,5cd5794929b76557c887f82863d9e566,Barril Jumbo,-389.03,8,"1,038.40",29.72,129.8,70.2,Camión de reparto,1-May-15,28-Apr-15
3053,90858,Low,CUS_0x98ba,Cliente,cca651586fd5b8c8644bc3c88e8f5f65,Caja pequeña,-10.79,3,13.62,0.25,4.73,7.24,Aéreo Regular,29-Apr-15,28-Apr-15
1042,86390,Critical,CUS_0x9eec,Corporativo,e880e28d782ee66403f97f76c947c169,Paquete pequeño,-68.69,1,87.12,3.33,90.75,1.25,Aéreo Regular,29-Apr-15,28-Apr-15
3982,85885,High,CUS_0x23b5,Home Office,6025c15064aaa2d926d3900432b5a1a4,Caja pequeña,-96.22,1,120.99,8.25,132.96,5.99,Aéreo Regular,29-Apr-15,28-Apr-15
8052,90225,Not Specified,CUS_0x7ac7,Cliente,31e6b012b84903a8af08e201a4cb955d,Barril Jumbo,"1,116.34",3,"1,570.27",41.18,528.71,26,Camión de reparto,1-May-15,29-Apr-15
7691,86231,Low,CUS_0x70d5,Negocio Pequeño,13b26d5a227ad726c1a0e3e546b0b994,Caja pequeña,373.22,14,577.89,30.21,45.36,4.62,Aéreo Regular,7-May-15,29-Apr-15
4090,90423,Not Specified,CUS_0x7fa,Cliente,8b8918b3259dec190e667127f613d6de,Caja pequeña,412.24,13,650.8,27.52,51.61,5.97,Aéreo Regular,1-May-15,29-Apr-15
7692,86231,Low,CUS_0x502c,Negocio Pequeño,b3fc129200639684167197e22b1dc21c,Barril Jumbo,"2,103.85",11,"4,049.94",143.47,375.69,58.92,Camión de reparto,9-May-15,29-Apr-15
4091,90423,Not Specified,CUS_0x1f60,Cliente,55199785c4fe571b19a6ad30127ded6d,Caja jumbo,221.46,14,"4,025.90",261.23,312.57,54.12,Camión de reparto,2-May-15,29-Apr-15
8053,90225,Not Specified,CUS_0x895d,Cliente,8fd198bb110f220a0184fe49b6fd91bc,Paquete pequeño,-8.17,6,48.17,3.22,8.92,7.77,Aéreo Regular,1-May-15,29-Apr-15
3887,86403,Low,CUS_0x67e2,Home Office,32aa4bf7a2c2e4f90867e5810b4fd202,Caja pequeña,-46.56,13,142.44,6.79,11.91,5.03,Aéreo Regular,7-May-15,29-Apr-15
28,86841,Medium,CUS_0xab37,Negocio Pequeño,5fdbe259265f65d7f1304b5b1f99f18f,Caja pequeña,-23.22,3,18.17,0.52,6.31,5.2,Aéreo Regular,2-May-15,29-Apr-15
4127,87496,Not Specified,CUS_0x6b13,Home Office,e970d822f14f18e3a5f5767815acbd53,Caja grande,"4,164.00",11,"6,338.23",462.29,633.19,24.49,Aéreo Regular,2-May-15,30-Apr-15
6195,91503,Critical,CUS_0x8962,Cliente,af8b8dc6ec8424edad65bee05774d1f1,Caja pequeña,85.77,6,908.76,62.2,164.63,8.08,Aéreo Regular,3-May-15,30-Apr-15
4233,86673,Critical,CUS_0x27a6,Corporativo,33871d16ae672b0c0cee1fa29a69172f,Caja pequeña,-22.04,9,97.01,4.53,11.59,3.99,Aéreo Regular,2-May-15,30-Apr-15
683,86302,High,CUS_0x3468,Home Office,9ed75f3f02660ecfa93bb6e1a6a0d0eb,Barril Jumbo,-661.4,9,"1,433.16",29.26,159.24,60.2,Camión de reparto,1-May-15,30-Apr-15
4126,87496,Not Specified,CUS_0x2f1c,Home Office,4a4ae2ced13a9f595611b8761778e24f,Caja pequeña,-26.07,2,22.58,1.44,12.14,7.19,Aéreo Regular,3-May-15,30-Apr-15
4234,86673,Critical,CUS_0x3356,Corporativo,d6e764848b8131903dcc8e403985dd3a,Caja pequeña,-28.16,6,35.44,1.01,6.09,7.96,Aéreo Regular,3-May-15,30-Apr-15
339,90671,Medium,CUS_0xac8e,Home Office,9c082d53d4213f5efe1e128addc98dfa,Caja pequeña,-21.03,1,26.68,1.5,29,4,Aéreo Regular,2-May-15,30-Apr-15
2341,90169,High,CUS_0x78bf,Corporativo,6ae236813768c85968e3858a5923e6f0,Caja jumbo,195.86,9,769.05,17.81,85.45,30.06,Camión de reparto,4-May-15,1-May-15
3498,87609,High,CUS_0xa123,Home Office,d828d4dab5047d157bacd702ff925ab0,Caja pequeña,91.75,12,512.62,14.73,43.15,18.98,Aéreo Regular,3-May-15,1-May-15
8388,89792,Medium,CUS_0x5f4f,Corporativo,48cf4c08d02baee5a1a11d9005db945c,Caja jumbo,288.72,5,"1,672.08",113.79,367.49,40.19,Camión de reparto,4-May-15,1-May-15
6155,86614,Critical,CUS_0x588e,Corporativo,6abc1f97437cb4251a8f6dee9ebdd562,Paquete pequeño,12.84,16,136.11,6.67,9.05,3.44,Aéreo Regular,4-May-15,1-May-15
2334,56834,High,CUS_0x4e8f,Corporativo,6488b5ffd77c9b3165589193d1c610fe,Caja jumbo,195.86,35,"2,990.75",98.18,85.45,30.06,Camión de reparto,4-May-15,1-May-15
3489,2311,High,CUS_0x715f,Home Office,3e7dbd8165e56056089818fab8bd006a,Caja pequeña,91.75,49,"2,093.21",79.74,43.15,18.98,Aéreo Regular,3-May-15,1-May-15
6133,87970,Not Specified,CUS_0xec8,Corporativo,9d1c47c8863bfdfd2272997581fc9de6,Barril Jumbo,22.75,11,"1,034.99",32.35,96.01,30,Camión de reparto,4-May-15,1-May-15
6156,86614,Low,CUS_0x780c,Corporativo,ff3dc12ec0734f87f818e1e33c70550a,Bolsa de papel,-27.33,16,95.14,3.37,6.13,3.37,Aéreo Regular,9-May-15,1-May-15
2335,56834,High,CUS_0x66c3,Corporativo,6e9aea42ad8cbc7b23cc85136fbf9a93,Caja pequeña,-114.54,52,323.67,23.79,6.84,7.03,Aéreo Regular,3-May-15,1-May-15
5169,86690,High,CUS_0x3844,Home Office,0518cb20d432307e7e441d7477ff481b,Caja pequeña,-37.9,8,59.32,0.98,7.49,6.05,Aéreo Regular,4-May-15,1-May-15
6154,86614,Critical,CUS_0xbe03,Corporativo,4bb33b7eb164bd0aea79af337b058298,Caja jumbo,"-1,457.41",20,"1,608.53",86.08,86.48,55.81,Camión de reparto,7-May-15,1-May-15
2342,90169,High,CUS_0x21a1,Corporativo,918efc2cf9b7da6e08a3c9edbce94bae,Caja pequeña,-114.54,13,80.92,5.16,6.84,7.03,Aéreo Regular,3-May-15,1-May-15
177,87948,Critical,CUS_0x87ee,Corporativo,ab841da296eb6cea6927a8228877a26f,Caja pequeña,"1,402.81",14,"2,190.64",136.08,171.95,19.99,Aéreo Regular,5-May-15,2-May-15
176,87948,Critical,CUS_0x7181,Corporativo,d1e4d12b78d3b41631b2e6bb635acba7,Caja pequeña,"1,267.63",13,"2,797.94",77.08,217.4,19.99,Aéreo Regular,4-May-15,2-May-15
194,87948,Critical,CUS_0x4bdf,Corporativo,ca502c86740d23e685fb257e3ae2dd2e,Caja pequeña,915.26,11,"2,169.99",113.71,212.12,4.2,Aéreo Regular,4-May-15,2-May-15
2551,90208,High,CUS_0x2c6a,Corporativo,7910af1af25e2ae73cad473fde247217,Caja pequeña,795.19,15,"2,934.90",228.83,217.4,2.5,Aéreo Regular,4-May-15,2-May-15
189,2978,Critical,CUS_0x8002,Corporativo,4d923a40475c40f0064d532a780460fc,Caja pequeña,"2,007.59",57,"8,919.05",664.74,171.95,19.99,Aéreo Regular,5-May-15,2-May-15
188,2978,Critical,CUS_0x463,Corporativo,a3c7574ef11d036c07d8f7474b50ca5d,Caja pequeña,"1,267.63",53,"11,406.98",437.65,217.4,19.99,Aéreo Regular,4-May-15,2-May-15
190,2978,Critical,CUS_0x5efc,Corporativo,db9e0c064a1653a95ab5f9e2a54df65e,Caja pequeña,915.26,44,"8,679.95",568.45,212.12,4.2,Aéreo Regular,4-May-15,2-May-15
3445,87010,Medium,CUS_0x725f,Corporativo,cd0a0e0e5f452ee266f3d34c8f944172,Caja pequeña,-28.82,7,87.09,2.96,12.96,6.13,Aéreo Regular,4-May-15,2-May-15
5596,87154,Low,CUS_0x3903,Corporativo,01f44add81e436913cbdb56a648d3849,Caja pequeña,-13.5,3,17.1,0.96,6,1.39,Aéreo Regular,7-May-15,2-May-15
5597,87154,Low,CUS_0x268d,Corporativo,929965451915ed2eecab9f2b75e74ce9,Caja pequeña,-46.63,5,58.65,4.35,12.89,4.81,Aéreo Regular,8-May-15,2-May-15
8806,89029,Critical,CUS_0x9fdc,Cliente,93ff74ffc939f95395d981e64e35efb7,Caja pequeña,674.04,2,"1,087.96",30.05,555.08,19.99,Aéreo Regular,6-May-15,3-May-15
1686,87958,High,CUS_0x1f04,Cliente,51420bdc0c9217564fed77f51b21cb38,Caja pequeña,384.75,16,"1,069.67",44.45,69.64,8.99,Aéreo Regular,5-May-15,3-May-15
1702,41539,High,CUS_0x5275,Cliente,0945b341a984ea1062f7b8729c822284,Caja pequeña,384.75,64,"4,278.68",222.19,69.64,8.99,Aéreo Regular,5-May-15,3-May-15
8807,89029,Critical,CUS_0x51e3,Cliente,a8edeb0a6311a4642199999e183b07a8,Caja pequeña,6.4,16,250.99,16.01,17.43,2.99,Aéreo Regular,6-May-15,3-May-15
1701,41539,High,CUS_0x732b,Cliente,08122f728e94319699ba0807bf7c61cc,Bolsa de papel,-8.16,38,61.65,3.2,1.69,1.29,Aéreo Urgente,6-May-15,3-May-15
1629,91273,Low,CUS_0x3c41,Home Office,7cadf3bda1feb41ee5f29b52d35c6743,Caja pequeña,-91.83,18,570.77,16.06,32.69,19.99,Aéreo Regular,8-May-15,3-May-15
1685,87958,High,CUS_0xb7fa,Cliente,a0f6aff89feedc1e2bea57cad9f60e48,Bolsa de papel,-8.16,9,14.6,0.61,1.69,1.29,Aéreo Urgente,6-May-15,3-May-15
